1;1;0.006598;0.000000
2;1;0.006092;0.000000
3;1;0.006637;0.000000
4;1;0.006839;0.000000
5;1;0.007252;0.000000
6;1;0.011742;0.000000
7;1;0.057331;0.000000
8;1;0.470361;0.000000
1;1;0.006746;0.000000
2;1;0.006646;0.000000
3;1;0.006506;0.000000
4;1;0.006804;0.000000
5;1;0.006888;0.000000
6;1;0.011180;0.000000
7;1;0.052933;0.000000
8;1;0.465926;0.000000
1;1;0.006658;0.000000
2;1;0.006295;0.000000
3;1;0.006400;0.000000
4;1;0.006545;0.000000
5;1;0.007653;0.000000
6;1;0.010776;0.000000
7;1;0.053830;0.000000
8;1;0.468871;0.000000
1;1;0.006631;0.000000
2;1;0.005906;0.000000
3;1;0.006281;0.000000
4;1;0.006387;0.000000
5;1;0.006959;0.000000
6;1;0.011392;0.000000
7;1;0.053564;0.000000
8;1;0.466026;0.000000
1;1;0.006116;0.000000
2;1;0.006726;0.000000
3;1;0.006453;0.000000
4;1;0.007171;0.000000
5;1;0.007476;0.000000
6;1;0.011551;0.000000
7;1;0.053609;0.000000
8;1;0.470546;0.000000
1;1;0.006738;0.000000
2;1;0.006714;0.000000
3;1;0.006700;0.000000
4;1;0.006954;0.000000
5;1;0.007041;0.000000
6;1;0.010990;0.000000
7;1;0.053126;0.000000
8;1;0.467063;0.000000
1;1;0.006538;0.000000
2;1;0.006695;0.000000
3;1;0.006479;0.000000
4;1;0.006738;0.000000
5;1;0.006991;0.000000
6;1;0.011229;0.000000
7;1;0.053217;0.000000
8;1;0.468668;0.000000
1;1;0.006887;0.000000
2;1;0.006919;0.000000
3;1;0.006542;0.000000
4;1;0.006845;0.000000
5;1;0.007210;0.000000
6;1;0.011167;0.000000
7;1;0.055295;0.000000
8;1;0.468133;0.000000
1;1;0.006047;0.000000
2;1;0.006703;0.000000
3;1;0.006360;0.000000
4;1;0.006301;0.000000
5;1;0.007010;0.000000
6;1;0.011001;0.000000
7;1;0.055030;0.000000
8;1;0.480935;0.000000
1;1;0.005977;0.000000
2;1;0.006489;0.000000
3;1;0.006311;0.000000
4;1;0.006253;0.000000
5;1;0.007128;0.000000
6;1;0.011371;0.000000
7;1;0.052753;0.000000
8;1;0.467532;0.000000
1;2;0.054831;0.000000
2;2;0.006756;0.000000
3;2;0.007090;0.000000
4;2;0.007138;0.000000
5;2;0.007917;0.000000
6;2;0.012140;0.000000
