1;1;4.132253
2;1;0.932010
3;1;5.138152
4;1;0.067472
1;1;4.082207
2;1;0.897032
3;1;5.165651
4;1;0.068103
1;1;4.087421
2;1;0.919011
3;1;5.218708
4;1;0.068213
1;1;4.177989
2;1;0.903009
3;1;5.177879
4;1;0.068010
1;1;4.058197
2;1;1.020041
3;1;5.130649
4;1;0.067774
1;2;4.546157
2;2;2.492980
3;2;5.782327
4;2;0.820851
1;2;4.547666
2;2;2.511207
3;2;5.790050
4;2;0.818219
1;2;4.562622
2;2;2.466096
3;2;5.799476
4;2;0.818176
1;2;4.567049
2;2;2.364481
3;2;5.772992
4;2;0.816907
1;2;4.547708
2;2;2.280956
3;2;5.792415
4;2;0.815889
1;3;4.770167
2;3;3.569030
3;3;6.091372
4;3;1.627656
1;3;4.738070
2;3;3.495426
3;3;6.092621
4;3;1.622861
1;3;4.764335
2;3;3.286446
3;3;6.065139
4;3;1.636795
1;3;4.759334
2;3;3.509555
3;3;6.081822
4;3;1.620458
1;3;4.764206
2;3;3.910637
3;3;6.084995
4;3;1.623172
1;4;4.837243
2;4;4.507847
3;4;6.284870
4;4;2.472564
1;4;4.845249
2;4;4.465231
3;4;6.257920
4;4;2.476315
1;4;4.856307
2;4;4.459590
3;4;6.261358
4;4;2.465676
1;4;4.854646
2;4;4.289062
3;4;6.272176
4;4;2.449184
1;4;4.879238
2;4;4.590813
3;4;6.256217
4;4;2.463702
1;5;4.941731
2;5;5.482096
3;5;6.353984
4;5;3.339218
1;5;4.832556
2;5;4.801727
3;5;6.354965
4;5;3.360774
1;5;4.861352
2;5;4.950663
3;5;6.349911
4;5;3.364969
1;5;4.805657
2;5;5.072123
3;5;6.353859
4;5;3.347198
1;5;4.831831
2;5;5.099405
3;5;6.354825
4;5;3.361503
1;6;4.730483
2;6;5.314259
3;6;6.412648
4;6;4.230451
1;6;4.735524
2;6;5.872949
3;6;6.376698
4;6;4.232012
1;6;4.736121
2;6;5.503703
3;6;6.411119
4;6;4.240935
1;6;4.730219
2;6;5.456404
3;6;6.389462
4;6;4.222467
1;6;4.737894
2;6;5.436680
3;6;6.406982
4;6;4.216905
1;7;4.658664
2;7;5.940311
3;7;6.407198
4;7;5.124932
1;7;4.654670
2;7;5.609280
3;7;6.424685
4;7;5.088764
1;7;4.669949
2;7;5.586144
3;7;6.434224
4;7;5.107692
1;7;4.723924
2;7;6.023006
3;7;6.428811
4;7;5.127016
1;7;4.660093
2;7;5.603105
3;7;6.436911
4;7;5.120787
1;8;4.620315
2;8;5.945485
3;8;6.439697
4;8;6.017693
1;8;4.625381
2;8;6.201980
3;8;6.429279
4;8;6.005035
1;8;4.603307
2;8;6.080484
3;8;6.442976
4;8;6.027143
1;8;4.610255
2;8;5.816372
3;8;6.424588
4;8;6.019808
1;8;4.674644
2;8;5.822667
3;8;6.434420
4;8;6.003094
1;9;4.591450
2;9;6.144315
3;9;6.448213
4;9;6.929812
1;9;4.551640
2;9;6.176922
3;9;6.441337
4;9;6.904419
1;9;4.569511
2;9;6.396288
3;9;6.438546
4;9;6.923295
1;9;4.567150
2;9;6.070247
3;9;6.456910
4;9;6.907856
1;9;4.562277
2;9;6.005282
3;9;6.442545
4;9;6.919220
1;10;4.544031
2;10;6.288706
3;10;6.443739
4;10;7.795207
1;10;4.531378
2;10;6.897180
3;10;6.461106
4;10;7.815817
1;10;4.509618
2;10;6.198282
3;10;6.437310
4;10;7.812473
1;10;4.609658
2;10;6.503343
3;10;6.444593
4;10;7.823560
1;10;4.523749
2;10;6.241127
3;10;6.443630
4;10;7.832162
1;11;4.493973
2;11;6.293398
3;11;6.463247
4;11;8.695191
1;11;4.481678
2;11;6.389245
3;11;6.464404
4;11;8.728197
1;11;4.512157
2;11;6.526314
3;11;6.465606
4;11;8.699112
1;11;4.573448
2;11;6.679869
3;11;6.465483
4;11;8.744478
1;11;4.530772
2;11;6.525929
3;11;6.441630
4;11;8.709240
1;12;4.483236
2;12;6.874032
3;12;6.457714
4;12;9.591257
1;12;4.470203
2;12;6.527106
3;12;6.449713
4;12;9.622677
1;12;4.499559
2;12;7.100097
3;12;6.457099
4;12;9.622872
1;12;4.470990
2;12;6.463124
3;12;6.453117
4;12;9.592183
1;12;4.469619
2;12;6.556150
3;12;6.470308
4;12;9.596032
1;13;4.456673
2;13;6.928391
3;13;6.554979
4;13;10.560929
1;13;4.467564
2;13;6.866317
3;13;6.477878
4;13;10.481389
1;13;4.467232
2;13;7.059070
3;13;6.447932
4;13;10.490606
1;13;4.436672
2;13;6.653791
3;13;6.470852
4;13;10.512659
1;13;4.459543
2;13;6.603931
3;13;6.451052
4;13;10.502155
1;14;4.506726
2;14;6.851489
3;14;6.463969
4;14;11.415478
1;14;4.456919
2;14;6.612765
3;14;6.453834
4;14;11.431791
1;14;4.451508
2;14;7.005301
3;14;6.450799
4;14;11.440820
1;14;4.422623
2;14;6.831602
3;14;6.462782
4;14;11.405868
1;14;4.433875
2;14;7.008061
3;14;6.461839
4;14;11.388410
1;15;4.424672
2;15;6.574374
3;15;6.462928
4;15;12.281294
1;15;4.425171
2;15;6.970445
3;15;6.451999
4;15;12.312412
1;15;4.449442
2;15;6.927729
3;15;6.475364
4;15;12.306945
1;15;4.425355
2;15;6.875300
3;15;6.449439
4;15;12.326321
1;15;4.419917
2;15;6.918920
3;15;6.477946
4;15;12.335004
1;16;4.415656
2;16;6.807684
3;16;6.472166
4;16;13.225687
1;16;4.435952
2;16;6.789608
3;16;6.461579
4;16;13.174158
1;16;4.436715
2;16;7.237288
3;16;6.467346
4;16;13.211628
1;16;4.412476
2;16;6.562665
3;16;6.464122
4;16;13.227325
1;16;4.454704
2;16;7.591267
3;16;6.896855
4;16;13.371998
1;17;4.394842
2;17;6.808283
3;17;6.455232
4;17;14.110728
1;17;4.410215
2;17;6.768610
3;17;6.462199
4;17;14.098851
1;17;4.416987
2;17;7.423811
3;17;6.469867
4;17;14.119944
1;17;4.386745
2;17;7.030460
3;17;6.470491
4;17;14.124230
1;17;4.408722
2;17;7.085287
3;17;6.477933
4;17;14.095445
1;18;4.438797
2;18;6.636704
3;18;6.466939
4;18;15.001733
1;18;4.411513
2;18;6.974401
3;18;6.474310
4;18;15.029941
1;18;4.397923
2;18;6.818098
3;18;6.472872
4;18;14.996290
1;18;4.392495
2;18;7.558339
3;18;6.460136
4;18;15.004644
1;18;4.408137
2;18;6.923846
3;18;6.464675
4;18;15.016665
1;19;4.377180
2;19;7.055988
3;19;6.661460
4;19;15.901926
1;19;4.380210
2;19;6.936809
3;19;6.450999
4;19;15.895950
1;19;4.390129
2;19;7.185283
3;19;6.464359
4;19;15.914429
1;19;4.399110
2;19;7.464668
3;19;6.474968
4;19;15.905061
