1;10000000;3.401278;341.184512
2;10000000;1.824252;341.602304
3;10000000;1.155775;341.602304
4;10000000;0.788267;341.610496
5;10000000;0.790185;343.199744
6;10000000;0.756452;359.206912
7;10000000;0.486168;503.205888
8;10000000;0.879627;1943.203840
1;10000000;3.383224;1596.002304
2;10000000;1.817656;353.656832
3;10000000;1.169281;354.000896
4;10000000;0.786411;354.009088
5;10000000;0.788671;355.590144
6;10000000;0.752813;371.597312
7;10000000;0.483076;515.596288
8;10000000;0.885816;1955.594240
1;10000000;3.379567;361.893888
2;10000000;1.822767;362.033152
3;10000000;1.169374;362.033152
4;10000000;0.791241;362.053632
5;10000000;0.791637;362.045440
6;10000000;0.769254;378.052608
7;10000000;0.488980;522.051584
8;10000000;0.879549;1962.049536
1;10000000;3.385312;363.937792
2;10000000;1.834549;364.216320
3;10000000;1.171366;364.216320
4;10000000;0.786385;364.224512
5;10000000;0.791543;365.805568
6;10000000;0.753355;381.812736
7;10000000;0.485637;525.811712
8;10000000;0.875997;1965.809664
1;10000000;3.389218;368.488448
2;10000000;1.839247;368.488448
3;10000000;1.180364;368.488448
4;10000000;0.786862;368.574464
5;10000000;0.791388;368.570368
6;10000000;0.752917;384.577536
7;10000000;0.490438;528.576512
8;10000000;0.894378;1966.612480
1;10000000;3.404937;368.697344
2;10000000;1.820609;368.832512
3;10000000;1.174025;368.832512
4;10000000;0.785728;369.061888
5;10000000;0.792971;370.769920
6;10000000;0.755694;386.777088
7;10000000;0.487131;530.776064
8;10000000;0.900761;1970.774016
1;10000000;3.380286;371.769344
2;10000000;1.820831;371.769344
3;10000000;1.173488;371.769344
4;10000000;0.786161;371.777536
5;10000000;0.790957;371.769344
6;10000000;0.752517;387.776512
7;10000000;0.487985;531.775488
8;10000000;0.899795;1969.876992
1;10000000;3.382941;371.154944
2;10000000;1.825538;371.363840
3;10000000;1.330762;371.380224
4;10000000;0.794384;371.466240
5;10000000;0.796635;373.051392
6;10000000;0.756797;389.058560
7;10000000;0.491415;533.057536
8;10000000;0.896230;1973.055488
1;10000000;3.386512;373.731328
2;10000000;1.825679;373.731328
3;10000000;1.306872;373.731328
4;10000000;0.786342;373.739520
5;10000000;0.791239;373.731328
6;10000000;0.752955;389.738496
7;10000000;0.484159;533.737472
8;10000000;0.891186;1971.904512
1;10000000;3.401908;2786.131968
2;10000000;1.834184;2786.131968
3;10000000;1.174744;2786.144256
4;10000000;0.798029;2786.152448
5;10000000;0.790954;2786.144256
6;10000000;0.756546;2802.151424
7;10000000;0.485900;2946.150400
8;10000000;0.884659;4386.148352
