1;1000000;0.195912;51.159040
2;1000000;0.100901;51.159040
3;1000000;0.072569;51.159040
4;1000000;0.068271;51.245056
5;1000000;0.067246;52.830208
6;1000000;0.046108;68.837376
7;1000000;0.091033;212.836352
8;1000000;0.509594;1652.834304
1;1000000;0.209321;1595.805696
2;1000000;0.099322;1595.805696
3;1000000;0.070422;1595.805696
4;1000000;0.068426;1595.813888
5;1000000;0.067140;1596.010496
6;1000000;0.045527;1612.017664
7;1000000;0.092099;1756.016640
8;1000000;0.499637;3196.014592
1;1000000;0.198420;70.950912
2;1000000;0.101126;70.950912
3;1000000;0.069377;70.950912
4;1000000;0.066654;71.032832
5;1000000;0.068781;72.617984
6;1000000;0.045449;88.625152
7;1000000;0.091162;232.624128
8;1000000;0.514446;1672.622080
1;1000000;0.193834;2208.305152
2;1000000;0.100772;2208.305152
3;1000000;0.069775;2208.305152
4;1000000;0.067284;2208.313344
5;1000000;0.068463;2208.509952
6;1000000;0.045509;2224.517120
7;1000000;0.090267;2368.516096
8;1000000;0.487948;3808.514048
1;1000000;0.191953;77.606912
2;1000000;0.102994;77.611008
3;1000000;0.069943;77.611008
4;1000000;0.067099;77.766656
5;1000000;0.067864;79.355904
6;1000000;0.045900;95.363072
7;1000000;0.089594;239.362048
8;1000000;0.498337;1679.360000
1;1000000;0.199456;2533.421056
2;1000000;0.099478;2533.421056
3;1000000;0.069652;2533.421056
4;1000000;0.066803;2533.429248
5;1000000;0.067631;2533.625856
6;1000000;0.046590;2549.633024
7;1000000;0.089763;2693.632000
8;1000000;0.492529;4133.629952
1;1000000;0.191688;80.695296
2;1000000;0.102805;80.695296
3;1000000;0.073078;80.707584
4;1000000;0.068837;80.863232
5;1000000;0.068881;82.452480
6;1000000;0.045901;98.459648
7;1000000;0.090886;242.458624
8;1000000;0.507296;1682.456576
1;1000000;0.194612;2695.942144
2;1000000;0.100846;2695.942144
3;1000000;0.070673;2695.942144
4;1000000;0.067626;2695.950336
5;1000000;0.068071;2696.146944
6;1000000;0.045574;2712.154112
7;1000000;0.090517;2856.153088
8;1000000;0.498583;4296.151040
1;1000000;0.209536;82.862080
2;1000000;0.103259;82.862080
3;1000000;0.069854;82.874368
4;1000000;0.067279;83.030016
5;1000000;0.067770;84.619264
6;1000000;0.045999;100.626432
7;1000000;0.089947;244.625408
8;1000000;0.492898;1684.623360
1;1000000;0.205556;2785.935360
2;1000000;0.099543;2785.935360
3;1000000;0.069886;2785.935360
4;1000000;0.069508;2785.943552
5;1000000;0.068838;2786.140160
6;1000000;0.045987;2802.147328
7;1000000;0.092531;2946.146304
8;1000000;0.485587;4386.144256
