1;1;0.346379;326.451200
2;1;0.348561;326.533120
3;1;0.347145;326.647808
4;1;0.346636;326.914048
5;1;0.348840;328.396800
6;1;0.351691;342.831104
7;1;0.391273;486.875136
8;1;0.805070;1926.901760
1;1;0.347639;326.967296
2;1;0.349055;327.016448
3;1;0.347548;327.069696
4;1;0.347273;326.959104
5;1;0.348260;328.441856
6;1;0.352050;342.888448
7;1;0.394652;486.920192
8;1;0.798563;1926.963200
1;1;0.347228;327.016448
2;1;0.349287;327.020544
3;1;0.347512;327.036928
4;1;0.346568;327.127040
5;1;0.347407;328.671232
6;1;0.351505;343.089152
7;1;0.397690;486.965248
8;1;0.805676;1927.000064
1;1;0.347215;327.012352
2;1;0.348892;327.032832
3;1;0.346727;327.024640
4;1;0.347629;327.184384
5;1;0.348345;328.617984
6;1;0.352209;343.040000
7;1;0.396769;487.034880
8;1;0.812865;1927.057408
1;1;0.346325;327.065600
2;1;0.347892;327.077888
3;1;0.346755;327.127040
4;1;0.346275;327.286784
5;1;0.347026;328.753152
6;1;0.351174;343.171072
7;1;0.391427;487.186432
8;1;0.803414;1927.188480
1;2;1.092056;327.340032
2;2;0.353859;327.208960
3;2;0.350068;327.307264
4;2;0.351292;327.442432
5;2;0.353235;328.863744
6;2;0.354637;343.375872
7;2;0.394738;487.333888
8;2;0.810919;1927.266304
1;2;1.091088;327.467008
2;2;0.351900;327.393280
3;2;0.350391;327.405568
4;2;0.350854;327.491584
5;2;0.350931;329.084928
6;2;0.355200;343.302144
7;2;0.397282;487.309312
8;2;0.819261;1927.299072
1;2;1.092741;327.307264
2;2;0.352384;327.315456
3;2;0.350536;327.311360
4;2;0.349882;327.479296
5;2;0.350323;328.929280
6;2;0.354576;343.339008
7;2;0.395671;487.354368
8;2;0.811110;1927.348224
1;2;1.090949;327.352320
2;2;0.352497;327.364608
3;2;0.349741;327.360512
4;2;0.349359;327.524352
5;2;0.350270;328.957952
6;2;0.353800;343.367680
7;2;0.395073;487.370752
8;2;0.806859;1927.364608
1;2;1.089984;327.352320
2;2;0.352304;327.352320
3;2;0.349395;327.352320
4;2;0.351365;327.512064
5;2;0.350411;328.941568
6;2;0.355317;343.367680
