1;20;65.303547
2;20;116.869513
3;20;90.607559
4;20;183.569583
1;20;65.399068
2;20;117.242722
3;20;90.427283
4;20;183.855607
1;20;65.410651
2;20;117.636831
3;20;90.415360
4;20;183.939067
1;20;65.418068
2;20;117.593277
3;20;90.660218
4;20;183.888798
1;20;65.462238
2;20;117.703915
3;20;90.617939
4;20;184.166145
1;20;65.496987
2;20;117.688509
3;20;90.629921
4;20;184.094994
1;20;65.573722
2;20;118.091601
3;20;90.834665
4;20;184.341581
1;20;65.460829
2;20;117.630645
3;20;90.767401
4;20;184.032590
1;20;65.443376
2;20;117.800899
3;20;90.761527
4;20;184.092137
1;20;65.485832
2;20;117.866684
3;20;90.507116
4;20;184.059483
