1;10000000;3.552853;340.611072
2;10000000;1.881750;340.611072
3;10000000;1.188303;340.611072
4;10000000;0.809150;340.627456
5;10000000;0.783203;342.216704
6;10000000;0.722663;358.223872
7;10000000;0.448122;502.222848
8;10000000;0.853135;1942.220800
1;10000000;3.558500;355.606528
2;10000000;1.879023;355.606528
3;10000000;1.205361;355.606528
4;10000000;0.820145;353.832960
5;10000000;0.801346;355.606528
6;10000000;0.721928;371.613696
7;10000000;0.458086;515.612672
8;10000000;0.853531;1955.610624
1;10000000;3.565840;361.861120
2;10000000;1.881073;361.861120
3;10000000;1.198558;361.861120
4;10000000;0.983613;361.869312
5;10000000;0.794046;361.861120
6;10000000;0.724707;377.868288
7;10000000;0.463770;521.867264
8;10000000;0.871270;1961.865216
1;10000000;3.556299;365.604864
2;10000000;1.882126;365.604864
3;10000000;1.200277;365.604864
4;10000000;0.826267;364.105728
5;10000000;0.801060;365.760512
6;10000000;0.726190;381.767680
7;10000000;0.448715;525.766656
8;10000000;0.855505;1965.764608
1;10000000;3.606577;368.443392
2;10000000;1.891577;368.443392
3;10000000;1.217636;368.443392
4;10000000;0.800114;368.603136
5;10000000;0.780330;368.603136
6;10000000;0.722814;384.610304
7;10000000;0.466209;528.609280
8;10000000;0.855221;1968.607232
1;10000000;3.552181;370.634752
2;10000000;1.883866;370.634752
3;10000000;1.223627;368.689152
4;10000000;0.801662;368.848896
5;10000000;0.789640;370.429952
6;10000000;0.732038;386.437120
7;10000000;0.468110;530.436096
8;10000000;0.882401;1970.434048
1;10000000;3.583883;371.867648
2;10000000;1.882988;370.278400
3;10000000;1.220398;370.278400
4;10000000;0.801332;370.286592
5;10000000;0.798439;371.867648
6;10000000;0.715768;387.874816
7;10000000;0.462137;531.873792
8;10000000;0.846314;1971.871744
1;10000000;3.572570;373.071872
2;10000000;1.881569;373.071872
3;10000000;1.427639;371.175424
4;10000000;0.818468;371.392512
5;10000000;0.801696;372.973568
6;10000000;0.723700;388.980736
7;10000000;0.452379;532.979712
8;10000000;0.842496;1972.977664
1;10000000;3.561802;373.645312
2;10000000;1.882214;373.645312
3;10000000;1.199623;373.727232
4;10000000;0.819246;374.013952
5;10000000;0.805789;374.005760
6;10000000;0.724496;390.012928
7;10000000;0.460771;534.011904
8;10000000;0.871868;1974.009856
1;10000000;3.574223;374.239232
2;10000000;1.877519;374.239232
3;10000000;1.220401;372.408320
4;10000000;0.826507;372.637696
5;10000000;0.798576;374.226944
6;10000000;0.725514;390.234112
7;10000000;0.468008;534.233088
8;10000000;0.866583;1974.231040
