1;1;63.970654
2;1;9.635008
3;1;74.315486
4;1;0.747439
1;1;63.096416
2;1;9.692467
3;1;72.843366
4;1;0.709077
1;2;70.550460
2;2;28.523736
3;2;83.605729
4;2;8.373135
1;2;70.436578
2;2;27.840964
3;2;83.118323
4;2;8.345233
1;3;73.813430
2;3;48.704734
3;3;87.688214
4;3;16.828967
1;3;79.056682
2;3;49.912801
3;3;88.079013
4;3;16.768068
1;4;76.137821
2;4;65.921949
3;4;90.568792
4;4;25.654427
1;4;76.086240
2;4;66.759552
3;4;90.813258
4;4;25.666003
1;5;76.287195
2;5;74.991177
3;5;92.443480
4;5;35.055602
1;5;76.320583
2;5;75.911311
3;5;92.219306
4;5;35.065303
1;6;74.757352
2;6;87.133082
3;6;92.460901
4;6;44.578333
1;6;74.580637
2;6;86.123664
3;6;92.712254
4;6;44.604512
1;7;72.795552
2;7;93.776286
3;7;92.540092
4;7;54.245715
1;7;73.345872
2;7;92.753265
3;7;92.653370
4;7;54.214386
1;8;71.506575
2;8;97.633991
3;8;92.133909
4;8;63.937791
1;8;71.475154
2;8;96.547299
3;8;92.446061
4;8;63.967684
1;9;70.457255
2;9;100.688466
3;9;91.990499
4;9;73.749521
1;9;70.380315
2;9;103.721778
3;9;91.872088
4;9;73.713204
1;10;69.351012
2;10;107.924216
3;10;91.977354
4;10;83.530235
1;10;69.784621
2;10;107.178366
3;10;92.008628
4;10;83.519045
1;11;68.896939
2;11;106.454809
3;11;91.873214
4;11;93.417273
1;11;68.747131
2;11;111.042473
3;11;91.588967
4;11;93.347995
1;12;68.208027
2;12;111.674736
3;12;91.461077
4;12;103.171596
1;12;68.098007
2;12;111.125326
3;12;91.625456
4;12;103.373491
1;13;67.643788
2;13;110.541513
3;13;91.493029
4;13;113.148976
1;13;67.826402
2;13;110.281592
3;13;91.709445
4;13;113.184592
1;14;67.276491
2;14;115.681359
3;14;91.603768
4;14;122.938433
1;14;67.322923
2;14;111.661626
3;14;91.558265
4;14;123.110765
1;15;66.698845
2;15;113.047512
3;15;91.323653
4;15;133.000001
1;15;66.839847
2;15;114.635832
3;15;91.762594
4;15;132.839313
1;16;66.482364
2;16;115.407910
3;16;91.391153
4;16;142.729007
1;16;66.594017
2;16;115.873125
3;16;91.353867
4;16;142.688015
1;17;66.171797
2;17;117.840352
3;17;91.268640
4;17;152.635635
1;17;66.187900
2;17;118.282864
3;17;91.317833
4;17;152.717015
1;18;65.952730
2;18;119.661451
3;18;91.122168
4;18;162.672317
1;18;65.843462
2;18;116.100657
3;18;91.137399
4;18;162.434305
1;19;65.726498
2;19;121.040343
3;19;91.128264
4;19;172.380738
1;19;66.018425
2;19;116.668777
3;19;91.103763
4;19;172.428895
1;20;65.725997
2;20;116.340883
3;20;91.273156
4;20;182.307626
1;20;65.668727
2;20;117.117279
3;20;91.193867
4;20;182.175470
