1;20;5.349259;326.373376
2;20;2.747053;326.336512
3;20;1.934791;326.381568
4;20;1.413029;326.565888
5;20;1.152162;328.032256
6;20;1.159101;342.482944
7;20;0.951119;486.502400
8;20;1.592448;1926.524928
1;7;1.921531;326.553600
2;7;1.130605;326.565888
3;7;0.876466;326.590464
4;7;0.609548;326.774784
5;7;0.606774;328.163328
6;7;0.612713;342.597632
7;7;0.392992;486.617088
8;7;0.812744;1926.631424
1;20;5.496586;353.144832
2;20;2.847610;353.144832
3;20;2.006127;351.531008
4;20;1.487415;351.690752
5;20;1.201563;353.280000
6;20;1.190391;369.287168
7;20;0.991657;513.286144
8;20;1.571553;1953.284096
1;7;2.028995;353.280000
2;7;1.140617;353.280000
3;7;0.907025;353.280000
4;7;0.649334;353.280000
5;7;0.641563;353.280000
6;7;0.659509;367.538176
7;7;0.402135;511.537152
8;7;0.851899;1951.535104
1;20;5.362949;360.288256
2;20;2.725533;360.288256
3;20;1.934510;360.288256
4;20;1.414008;360.448000
5;20;1.153931;360.448000
6;20;1.157839;376.455168
7;20;0.954041;520.454144
8;20;1.508196;1960.452096
1;7;1.928703;358.477824
2;7;1.133633;358.825984
3;7;0.873545;358.825984
4;7;0.609517;358.834176
5;7;0.606205;360.415232
6;7;0.613918;376.422400
7;7;0.393511;520.421376
8;7;0.795650;1960.419328
1;20;5.355876;365.436928
2;20;2.720837;363.585536
3;20;1.941836;363.929600
4;20;1.415082;363.937792
5;20;1.151921;365.518848
6;20;1.159246;381.526016
7;20;0.951272;525.524992
8;20;1.483335;1965.522944
1;7;1.933259;365.518848
2;7;1.136487;365.518848
3;7;0.871009;365.518848
4;7;0.609567;365.527040
5;7;0.606377;365.518848
6;7;0.612163;379.588608
7;7;0.392948;523.866112
8;7;0.794254;1963.864064
1;20;5.350976;368.222208
2;20;2.717577;368.500736
3;20;1.944053;368.500736
4;20;1.415981;368.508928
5;20;1.154533;368.500736
6;20;1.157618;384.507904
7;20;0.950718;528.506880
8;20;1.484826;1968.504832
1;7;1.928427;366.759936
2;7;1.131235;366.759936
3;7;0.874108;366.825472
4;7;0.609021;366.833664
5;7;0.607788;368.414720
6;7;0.612751;384.421888
7;7;0.392740;528.420864
8;7;0.800824;1968.418816
1;20;5.342824;370.683904
2;20;2.724996;368.783360
3;20;1.942359;369.061888
4;20;1.413349;369.070080
5;20;1.153505;370.655232
6;20;1.159566;386.658304
7;20;0.954562;530.657280
8;20;1.484776;1970.655232
1;7;1.917632;370.651136
2;7;1.132812;370.651136
3;7;0.874575;370.651136
4;7;0.610934;370.659328
5;7;0.605820;370.302976
6;7;0.613429;386.588672
7;7;0.391831;530.587648
8;7;0.810072;1970.585600
1;20;5.371412;371.699712
2;20;2.738693;371.699712
3;20;1.949813;371.699712
4;20;1.416200;371.707904
5;20;1.152557;371.699712
6;20;1.161561;387.706880
7;20;0.952725;531.705856
8;20;1.501667;1971.703808
1;7;1.925616;369.954816
2;7;1.133983;369.954816
3;7;0.873338;370.020352
4;7;0.609313;370.028544
5;7;0.607995;371.609600
6;7;0.615675;387.616768
7;7;0.393198;531.615744
8;7;0.802208;1971.613696
1;20;5.356892;372.838400
2;20;2.730376;371.081216
3;20;1.942587;371.425280
4;20;1.417609;371.433472
5;20;1.153729;373.014528
6;20;1.157721;389.021696
7;20;0.955760;533.020672
8;20;1.473590;1973.018624
1;7;1.917400;373.014528
2;7;1.130829;373.014528
3;7;0.873777;373.026816
4;7;0.610122;373.035008
5;7;0.607007;372.666368
6;7;0.612488;388.952064
7;7;0.390126;532.951040
8;7;0.786428;1972.948992
1;20;5.353351;373.891072
2;20;2.733269;373.891072
3;20;1.944956;373.891072
4;20;1.417703;373.977088
5;20;1.154406;373.972992
6;20;1.159647;388.321280
7;20;0.950163;532.320256
8;20;1.494378;1972.318208
1;7;1.922006;372.068352
2;7;1.132346;372.068352
3;7;0.872397;372.133888
4;7;0.609414;372.154368
5;7;0.606008;373.735424
6;7;0.614593;389.742592
7;7;0.392913;533.741568
8;7;0.804871;1973.739520
1;20;5.344127;374.255616
2;20;2.715053;372.424704
3;20;1.943614;372.768768
4;20;1.415101;372.776960
5;20;1.151588;374.358016
6;20;1.158827;390.365184
7;20;0.947930;534.364160
8;20;1.467734;1974.362112
1;7;1.928357;374.358016
2;7;1.133574;374.358016
3;7;0.870801;374.370304
4;7;0.609531;374.378496
5;7;0.606370;374.009856
6;7;0.613271;390.295552
7;7;0.390880;534.294528
8;7;0.803190;1974.292480
