1;1;0.747439;0.000000
2;1;0.739863;0.000000
3;1;0.741295;0.000000
4;1;0.745037;0.000000
5;1;0.732783;0.000000
6;1;0.734622;0.000000
7;1;0.770930;0.000000
8;1;1.168322;0.000000
1;1;0.709077;0.000000
2;1;0.726414;0.000000
3;1;0.730676;0.000000
4;1;0.697639;0.000000
5;1;0.704543;0.000000
6;1;0.728576;0.000000
7;1;0.761555;0.000000
8;1;1.152668;0.000000
1;2;8.373135;0.000000
2;2;0.827992;0.000000
3;2;0.814959;0.000000
4;2;0.795507;0.000000
5;2;0.812258;0.000000
6;2;0.837423;0.000000
7;2;0.875958;0.000000
8;2;1.268660;0.000000
1;2;8.345233;0.000000
2;2;0.829568;0.000000
3;2;0.813479;0.000000
4;2;0.821030;0.000000
5;2;0.802646;0.000000
6;2;0.829488;0.000000
7;2;0.866624;0.000000
8;2;1.263543;0.000000
1;3;16.828967;0.000000
2;3;9.267415;0.000000
3;3;1.108639;0.000000
4;3;1.089857;0.000000
5;3;1.093694;0.000000
6;3;1.130039;0.000000
7;3;1.159109;0.000000
8;3;1.556786;0.000000
1;3;16.768068;0.000000
2;3;9.242865;0.000000
3;3;1.107328;0.000000
4;3;1.086236;0.000000
5;3;1.083743;0.000000
6;3;1.104382;0.000000
7;3;1.147514;0.000000
8;3;1.548537;0.000000
1;4;25.654427;0.000000
2;4;9.304545;0.000000
3;4;10.085455;0.000000
4;4;1.474498;0.000000
5;4;1.520949;0.000000
6;4;1.534284;0.000000
7;4;1.559096;0.000000
8;4;2.003812;0.000000
1;4;25.666003;0.000000
2;4;9.300783;0.000000
3;4;10.116955;0.000000
4;4;1.463882;0.000000
5;4;1.485711;0.000000
6;4;1.534377;0.000000
7;4;1.564693;0.000000
8;4;1.988454;0.000000
1;5;35.055602;0.000000
2;5;18.586100;0.000000
3;5;10.177010;0.000000
4;5;10.946262;0.000000
5;5;2.215099;0.000000
6;5;2.208106;0.000000
7;5;2.297081;0.000000
8;5;2.741216;0.000000
1;5;35.065303;0.000000
2;5;18.556665;0.000000
3;5;10.179185;0.000000
4;5;10.973263;0.000000
5;5;2.228352;0.000000
6;5;2.276632;0.000000
7;5;2.301740;0.000000
8;5;2.741051;0.000000
1;6;44.578333;0.000000
2;6;18.722615;0.000000
3;6;10.224864;0.000000
4;6;11.287093;0.000000
5;6;11.965778;0.000000
6;6;3.503816;0.000000
7;6;3.559275;0.000000
8;6;3.954048;0.000000
1;6;44.604512;0.000000
2;6;18.705818;0.000000
3;6;10.229942;0.000000
4;6;11.270979;0.000000
5;6;12.089213;0.000000
6;6;3.483309;0.000000
7;6;3.575563;0.000000
8;6;3.998479;0.000000
1;7;54.245715;0.000000
2;7;28.257211;0.000000
3;7;19.754819;0.000000
4;7;11.687029;0.000000
5;7;12.288755;0.000000
6;7;13.427082;0.000000
7;7;4.985291;0.000000
8;7;5.445038;0.000000
1;7;54.214386;0.000000
2;7;28.264765;0.000000
3;7;19.761492;0.000000
4;7;11.501532;0.000000
5;7;12.302051;0.000000
6;7;13.435881;0.000000
7;7;4.984486;0.000000
8;7;5.419863;0.000000
1;8;63.937791;0.000000
2;8;28.502702;0.000000
3;8;19.815909;0.000000
4;8;11.742166;0.000000
5;8;12.601240;0.000000
6;8;13.729482;0.000000
7;8;15.444525;0.000000
8;8;6.657882;0.000000
1;8;63.967684;0.000000
2;8;28.405323;0.000000
3;8;19.825619;0.000000
4;8;11.718212;0.000000
5;8;12.507948;0.000000
6;8;13.803770;0.000000
7;8;15.510763;0.000000
8;8;6.633205;0.000000
1;9;73.749521;0.000000
2;9;40.258080;0.000000
3;9;19.911624;0.000000
4;9;21.469405;0.000000
5;9;12.699225;0.000000
6;9;14.055108;0.000000
7;9;16.182697;0.000000
8;9;16.943407;0.000000
1;9;73.713204;0.000000
2;9;38.200384;0.000000
3;9;19.909904;0.000000
4;9;21.463164;0.000000
5;9;12.744537;0.000000
6;9;14.050385;0.000000
7;9;16.186508;0.000000
8;9;16.921787;0.000000
1;10;83.530235;0.000000
2;10;38.198486;0.000000
3;10;29.576616;0.000000
4;10;21.974899;0.000000
5;10;12.887540;0.000000
6;10;14.215165;0.000000
7;10;16.702514;0.000000
8;10;17.386869;0.000000
1;10;83.519045;0.000000
2;10;38.161872;0.000000
3;10;29.583075;0.000000
4;10;21.596263;0.000000
5;10;12.872853;0.000000
6;10;14.251858;0.000000
7;10;16.707578;0.000000
8;10;17.421989;0.000000
1;11;93.417273;0.000000
2;11;47.892687;0.000000
3;11;29.657520;0.000000
4;11;21.736639;0.000000
5;11;22.677009;0.000000
6;11;14.715626;0.000000
7;11;17.210229;0.000000
8;11;17.763094;0.000000
1;11;93.347995;0.000000
2;11;47.923051;0.000000
3;11;29.653965;0.000000
